,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
435,True,True,True,True,False,False,False,True,False,True,False,False,True,True,True
436,True,True,True,True,False,False,False,True,False,False,True,True,True,True,False
437,True,True,True,True,False,False,False,True,False,False,True,True,True,False,True
438,True,True,True,True,False,False,False,True,False,False,True,True,False,True,True
439,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True
440,True,True,True,True,False,False,False,True,False,False,False,True,True,True,True
441,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False
442,True,True,True,True,False,False,False,False,True,True,True,True,False,True,False
443,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True
444,True,True,True,True,False,False,False,False,True,True,True,False,True,True,False
445,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True
446,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True
447,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False
448,True,True,True,True,False,False,False,False,True,True,False,True,True,False,True
449,True,True,True,True,False,False,False,False,True,True,False,True,False,True,True
450,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True
451,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False
452,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True
453,True,True,True,True,False,False,False,False,True,False,True,True,False,True,True
454,True,True,True,True,False,False,False,False,True,False,True,False,True,True,True
455,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True
456,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False
457,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True
458,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True
459,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True
460,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True
461,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True
462,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False
463,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False
464,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False
465,True,True,True,False,True,True,True,True,True,False,False,False,True,False,False
466,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False
467,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True
468,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
469,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False
470,True,True,True,False,True,True,True,True,False,True,False,False,True,False,False
471,True,True,True,False,True,True,True,True,False,True,False,False,False,True,False
472,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True
473,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False
474,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False
475,True,True,True,False,True,True,True,True,False,False,True,False,False,True,False
476,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True
477,True,True,True,False,True,True,True,True,False,False,False,True,True,False,False
478,True,True,True,False,True,True,True,True,False,False,False,True,False,True,False
479,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True
480,True,True,True,False,True,True,True,True,False,False,False,False,True,True,False
481,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True
482,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True
483,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False
484,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False
485,True,True,True,False,True,True,True,False,True,True,False,False,True,False,False
486,True,True,True,False,True,True,True,False,True,True,False,False,False,True,False
487,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True
488,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False
489,True,True,True,False,True,True,True,False,True,False,True,False,True,False,False
490,True,True,True,False,True,True,True,False,True,False,True,False,False,True,False
491,True,True,True,False,True,True,True,False,True,False,True,False,False,False,True
492,True,True,True,False,True,True,True,False,True,False,False,True,True,False,False
493,True,True,True,False,True,True,True,False,True,False,False,True,False,True,False
494,True,True,True,False,True,True,True,False,True,False,False,True,False,False,True
495,True,True,True,False,True,True,True,False,True,False,False,False,True,True,False
496,True,True,True,False,True,True,True,False,True,False,False,False,True,False,True
497,True,True,True,False,True,True,True,False,True,False,False,False,False,True,True
498,True,True,True,False,True,True,True,False,False,True,True,True,False,False,False
499,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False
500,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False
501,True,True,True,False,True,True,True,False,False,True,True,False,False,False,True
502,True,True,True,False,True,True,True,False,False,True,False,True,True,False,False
503,True,True,True,False,True,True,True,False,False,True,False,True,False,True,False
504,True,True,True,False,True,True,True,False,False,True,False,True,False,False,True
505,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False
506,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True
507,True,True,True,False,True,True,True,False,False,True,False,False,False,True,True
508,True,True,True,False,True,True,True,False,False,False,True,True,True,False,False
509,True,True,True,False,True,True,True,False,False,False,True,True,False,True,False
510,True,True,True,False,True,True,True,False,False,False,True,True,False,False,True
511,True,True,True,False,True,True,True,False,False,False,True,False,True,True,False
512,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True
513,True,True,True,False,True,True,True,False,False,False,True,False,False,True,True
514,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False
515,True,True,True,False,True,True,True,False,False,False,False,True,True,False,True
516,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True
517,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True
518,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False
519,True,True,True,False,True,True,False,True,True,True,False,True,False,False,False
520,True,True,True,False,True,True,False,True,True,True,False,False,True,False,False
521,True,True,True,False,True,True,False,True,True,True,False,False,False,True,False
522,True,True,True,False,True,True,False,True,True,True,False,False,False,False,True
523,True,True,True,False,True,True,False,True,True,False,True,True,False,False,False
524,True,True,True,False,True,True,False,True,True,False,True,False,True,False,False
525,True,True,True,False,True,True,False,True,True,False,True,False,False,True,False
526,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True
527,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False
528,True,True,True,False,True,True,False,True,True,False,False,True,False,True,False
529,True,True,True,False,True,True,False,True,True,False,False,True,False,False,True
530,True,True,True,False,True,True,False,True,True,False,False,False,True,True,False
